path,absolute_path,file_type,reparse_point,symlink,junction,sha256,bytes,file_id,device,mtime_ns,purpose,replacement,authorization,authorization_basis,recovery_archive,archive_sha256,recovery_member,baseline_relation,head_baseline,consumer_review,execution_decision,reason,consumer_evidence,replacement_evidence,after_identity,action,actual_command,recursive,post_static,post_offline,reason_after,p5_resume_status,p5_resume_verification,p5_resume_evidence
.agents.lock.json,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.agents.lock.json,REGULAR_FILE,False,False,False,5ecfe8cdbee7c587b787b824eb990d7dd283851d0f63b2a65b31ffb75b4a6823,25417,41376821576508911,13436678838212620023,1789694181287366600,extract-valid-semantics-then-retire,native skills/config/guards/checks; historical baseline retained,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.agents.lock.json,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.agents.lock.json,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/hooks/stop-claude-md-improver/README.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\hooks\stop-claude-md-improver\README.md,REGULAR_FILE,False,False,False,951c73c9c4652367a6e074e614dfc916a5d414f3a23e6ae10a5722cca996a5fb,1943,32932572275342305,13436678838212620023,1789694181292891200,retire-skeleton,none,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/hooks/stop-claude-md-improver/README.md,HEAD_DIFFERS,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/hooks/stop-claude-md-improver/README.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-doc-plan/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-doc-plan\SKILL.md,REGULAR_FILE,False,False,False,e554af928d7f53804b2d586d199a11fd1c2d4be6a70a249a6862a107f4b8eae3,13028,33495522228936068,13436678838212620023,1789694181295924200,migrate-native,.agents/skills/mj-agent-doc-plan/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-doc-plan/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-doc-plan/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-doc-review/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-doc-review\SKILL.md,REGULAR_FILE,False,False,False,bbc78d3891598f49a119f109ac9312fc73eaf90bd624d449ff02904f951fd806,13155,14073748835931061,13436678838212620023,1789694181295924200,migrate-native,.agents/skills/mj-agent-doc-review/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-doc-review/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-doc-review/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-doc-sync/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-doc-sync\SKILL.md,REGULAR_FILE,False,False,False,37159952abf077b61e6b1f20a721e422a231f33eb02342fb17a15d5e1472e48c,12449,12666373952394036,13436678838212620023,1789694181296923800,migrate-native,.agents/skills/mj-agent-doc-sync/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-doc-sync/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-doc-sync/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-doc-validate/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-doc-validate\SKILL.md,REGULAR_FILE,False,False,False,b6ff6c3a15b21381312a36d76d8bd1a98a352a8f3c27ba70c292a73488c767f2,12697,18014398509896530,13436678838212620023,1789694181296923800,migrate-native,.agents/skills/mj-agent-doc-validate/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-doc-validate/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-doc-validate/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-flow-diagnose/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-flow-diagnose\SKILL.md,REGULAR_FILE,False,False,False,6ef02a700b543110bd789b98ffb8c07268e05815d240789bbab5a22895007694,8577,14636698789368662,13436678838212620023,1789694181296923800,migrate-native,.agents/skills/mj-agent-flow-diagnose/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-flow-diagnose/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-diagnose/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-flow-implement/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-flow-implement\SKILL.md,REGULAR_FILE,False,False,False,6aff6a74af4cc1b43d8db6c944ba4d9ca6e13e232ccb0355d0aae1e345aed629,19002,16607023626343258,13436678838212620023,1789694181297924300,migrate-native,.agents/skills/mj-agent-flow-implement/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-flow-implement/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-implement/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-flow-intake/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-flow-intake\SKILL.md,REGULAR_FILE,False,False,False,adb888e35cc06e93ac46f8e564b7ca8a497fc6ca10e92b165da0715572fe4773,18125,14918173766079326,13436678838212620023,1789694181297924300,migrate-native,.agents/skills/mj-agent-flow-intake/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-flow-intake/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-intake/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-flow-plan/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-flow-plan\SKILL.md,REGULAR_FILE,False,False,False,e97a79a73d74249225ec24561970911e2f273229bc3c447f71a57c8eb12172e6,15696,14918173766079330,13436678838212620023,1789694181298428200,migrate-native,.agents/skills/mj-agent-flow-plan/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-flow-plan/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-plan/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-flow-post-merge/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-flow-post-merge\SKILL.md,REGULAR_FILE,False,False,False,f4f6b397cc61075899c949751dcbb925564b71b5055ff8dbc13ef83b15675247,22660,25051272927662949,13436678838212620023,1789694181298428200,migrate-native,.agents/skills/mj-agent-flow-post-merge/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-flow-post-merge/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-post-merge/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-flow-repo-scan/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-flow-repo-scan\SKILL.md,REGULAR_FILE,False,False,False,d1dd7c1839492b4f944bb39f17a943f1db3ad42e5c905a97cf47238aefa48f25,20797,14918173766079335,13436678838212620023,1789694181298428200,migrate-native,.agents/skills/mj-agent-flow-repo-scan/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-flow-repo-scan/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-repo-scan/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-flow-review-respond/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-flow-review-respond\SKILL.md,REGULAR_FILE,False,False,False,d91e7fc7427f68cb4e851243d32a930013e51a3186804275a1384be4e9992436,16397,14355223812658025,13436678838212620023,1789694181299431500,migrate-native,.agents/skills/mj-agent-flow-review-respond/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-flow-review-respond/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-review-respond/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-flow-scope-drift/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-flow-scope-drift\SKILL.md,REGULAR_FILE,False,False,False,cf0ebee0681769948c2b044329d789dda08b59d7b5b6b42a8270e8af9c61f0c8,10664,13229323905815405,13436678838212620023,1789694181299431500,migrate-native,.agents/skills/mj-agent-flow-scope-drift/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-flow-scope-drift/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-scope-drift/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
.claude/skills/mj-agent-flow-self-review/SKILL.md,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.claude\skills\mj-agent-flow-self-review\SKILL.md,REGULAR_FILE,False,False,False,1864c528a4483ba5bdae363088da393a24874bd8e872755f0084bab54714cf93,15993,16044073672921968,13436678838212620023,1789694181299431500,migrate-native,.agents/skills/mj-agent-flow-self-review/SKILL.md,OWNER_NAMED_CONDITIONAL_APPROVAL_RETAINED,Current user P5 exact81 execution request; section57; cleanup-after-CI-success.csv; entry named scope,D:\workspace\10-software-project\projects\mj-agent\maintain\codex-dev-mode-migration\.mj-agent-local\p5-entry-review\legacy-81-before.zip,d219953294db2a62b1f6e51a7394c91dd18089ffff597bd5835907adf7e21ac5,.claude/skills/mj-agent-flow-self-review/SKILL.md,HEAD_EXACT,20e2f24c352cf640d9dd33234b128ca897804b99:.claude/skills/mj-agent-flow-self-review/SKILL.md,PASS_NO_ACTIVE_NATIVE_OR_CURRENT_DOCUMENT_CALLER,READY_NAMED_DELETE,C01-C04 prior repairs retained; C05-C08 exact Owner-approved six-file repairs applied and checked; current transitive native consumer check passes,consumer-scan-classified.json + consumer-exact-scan.json (prior unchanged811); consumer-closure-current.json (six changed); consumer-native-predelete.json,Current817 original/native entry/skills/config/MCP/scripts and CI35564875219; replacement bytes unchanged; kept _common/native_assets.py/frontmatter.py and shared safety tests,ABSENT,DELETED,Remove-Item -LiteralPath <absolute_path> -Force -ErrorAction Stop,False,STATIC_PASS,NOT_TESTED; BLOCKED_EXECUTION_ROUTE,Approved current81 file deleted; directory retained; no repeated action,P5_PASS_AUTHORIZED_SCOPE,POST_DELETE_STATIC_PASS; OFFLINE265_PASS_22_SUBTESTS_ZERO_SKIPS,verification-resume.json; acceptance-after-resume.json; final-check-resume.json
